EV_Type,Program,Scenario,Year,Customer_Type,1%,2%,3%,4%,5%,6%,7%,8%,9%,10%,11%,12%,13%,14%,15%,16%,17%,18%,19%,20%,21%,22%,23%,24%,25%,26%,27%,28%,29%,30%,31%,32%,33%,34%,35%,36%,37%,38%,39%,40%,41%,42%,43%,44%,45%,46%,47%,48%,49%,50%,51%,52%,53%,54%,55%,56%,57%,58%,59%,60%,61%,62%,63%,64%,65%,66%,67%,68%,69%,70%,71%,72%,73%,74%,75%,76%,77%,78%,79%,80%,81%,82%,83%,84%,85%,86%,87%,88%,89%,90%,91%,92%,93%,94%,95%,96%,97%,98%,99%
LDV,RTP,low,2040,new,225.62,231.44,237.45,243.60,249.84,256.27,262.92,269.69,276.72,283.88,291.25,298.93,306.84,314.86,323.32,332.07,341.05,350.41,360.15,370.24,380.85,391.94,403.32,415.48,428.27,441.63,455.75,470.86,470.86,504.01,522.35,542.07,563.77,587.30,613.57,642.65,675.60,714.01,759.48,814.25,885.55,986.52,1157.27,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
LDV,RTP,low,2045,new,215.67,221.46,227.46,233.60,239.84,246.30,252.93,259.68,266.69,273.90,281.25,288.91,296.80,304.88,313.31,322.04,331.00,340.38,350.14,360.24,370.85,381.94,393.40,405.54,418.30,431.62,445.84,460.92,460.92,493.98,512.23,532.13,553.77,577.24,603.43,632.71,665.58,703.87,749.18,804.06,875.42,976.00,1147.27,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
LDV,RTP,low,2050,new,205.65,211.44,217.47,223.59,229.82,236.26,242.94,249.67,256.66,263.92,271.26,278.89,286.84,294.90,303.31,312.09,321.03,330.39,340.22,350.25,360.81,371.94,383.37,395.47,408.20,421.61,435.79,450.68,450.68,483.95,502.16,522.19,543.77,567.18,593.55,622.76,655.56,694.12,739.35,794.13,866.06,966.64,1136.29,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
LDV,RTP,mid,2025,new,131.78,133.58,135.44,137.30,139.22,141.14,143.13,145.11,147.16,149.21,151.33,153.49,155.65,157.89,160.13,162.45,164.78,167.20,169.62,172.13,174.66,177.28,179.96,182.66,185.46,188.31,191.23,194.23,194.23,200.44,203.69,207.01,210.41,213.95,217.53,221.28,225.09,229.09,233.16,237.44,241.80,246.40,251.18,256.08,261.27,266.60,272.28,278.13,284.38,290.87,297.84,305.10,312.97,321.38,330.27,340.03,340.03,350.46,374.70,389.05,405.10,423.81,445.85,472.88,507.75,556.83,640.77,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
LDV,RTP,mid,2030,new,126.21,127.45,128.73,129.99,131.31,132.64,133.98,135.35,136.73,138.15,139.61,141.07,142.56,144.10,145.62,147.22,148.82,150.46,152.13,153.86,155.57,157.38,159.19,161.05,162.98,164.89,166.91,168.96,168.96,173.19,175.43,177.66,180.02,182.46,184.89,187.47,190.09,192.80,195.60,198.50,201.51,204.67,207.86,211.29,214.86,218.48,222.38,226.41,230.65,235.12,239.91,244.85,250.26,255.96,262.08,268.80,268.80,275.88,292.57,302.30,313.32,326.25,341.07,359.76,383.50,416.90,474.98,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
LDV,RTP,mid,2035,new,120.87,121.76,122.68,123.60,124.54,125.49,126.46,127.44,128.44,129.46,130.50,131.56,132.63,133.73,134.83,135.99,137.13,138.31,139.52,140.75,141.99,143.29,144.61,145.93,147.32,148.71,150.15,151.62,151.62,154.66,156.28,157.89,159.58,161.33,163.09,164.93,166.82,168.78,170.78,172.88,175.05,177.30,179.61,182.08,184.62,187.24,190.06,192.93,196.00,199.22,202.64,206.21,210.12,214.18,218.60,223.45,223.45,228.57,240.56,247.59,255.45,264.78,275.51,288.82,305.97,330.15,371.48,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
LDV,RTP,mid,2040,new,115.63,116.29,116.96,117.63,118.32,119.01,119.72,120.44,121.18,121.92,122.68,123.46,124.24,125.04,125.84,126.68,127.52,128.40,129.27,130.17,131.08,132.03,132.99,133.97,134.97,135.99,137.05,138.12,138.12,140.34,141.52,142.71,143.94,145.22,146.50,147.85,149.23,150.67,152.14,153.67,155.24,156.90,158.60,160.37,162.25,164.18,166.22,168.34,170.56,172.91,175.42,178.05,180.89,183.84,187.10,190.57,190.57,194.40,203.10,208.27,214.06,220.84,228.75,238.42,250.86,268.64,298.55,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
LDV,RTP,mid,2045,new,112.46,112.93,113.41,113.89,114.39,114.89,115.40,115.91,116.44,116.97,117.52,118.08,118.64,119.22,119.80,120.40,121.01,121.63,122.26,122.91,123.57,124.24,124.94,125.63,126.36,127.09,127.86,128.62,128.62,130.22,131.07,131.92,132.81,133.73,134.65,135.63,136.61,137.65,138.70,139.81,140.94,142.13,143.34,144.64,145.95,147.36,148.82,150.35,151.95,153.65,155.46,157.33,159.38,161.51,163.86,166.33,166.33,169.10,175.38,179.06,183.24,188.07,193.77,200.74,209.72,222.36,243.88,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
LDV,RTP,mid,2050,new,110.30,110.61,110.93,111.25,111.58,111.91,112.25,112.59,112.94,113.29,113.65,114.02,114.40,114.78,115.16,115.56,115.96,116.37,116.79,117.22,117.65,118.10,118.56,119.02,119.50,119.99,120.49,121.00,121.00,122.06,122.62,123.18,123.77,124.37,124.99,125.63,126.28,126.97,127.67,128.40,129.15,129.93,130.74,131.59,132.47,133.40,134.37,135.37,136.44,137.55,138.75,139.99,141.34,142.76,144.31,145.95,145.95,147.77,151.93,154.39,157.13,160.35,164.10,168.76,174.68,183.13,197.37,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
LDV,TOU,flat,2025,new,114.99,120.58,126.91,134.23,142.89,153.48,167.14,186.38,219.27,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
LDV,TOU,flat,2030,new,107.44,109.99,112.65,115.44,118.37,121.44,124.68,128.11,131.74,135.61,139.75,144.19,149.01,154.23,159.95,166.26,173.33,181.33,190.58,201.51,214.89,232.14,256.46,298.02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
LDV,TOU,flat,2035,new,101.61,103.28,104.99,106.74,108.55,110.41,112.32,114.30,116.33,118.43,120.61,122.86,125.19,127.61,130.12,132.74,135.47,138.32,141.30,144.45,147.74,151.21,154.88,158.77,162.90,167.33,172.08,177.22,177.22,188.91,195.67,203.22,211.78,221.67,233.36,247.67,266.12,292.13,336.58,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
LDV,TOU,flat,2040,new,95.95,96.93,97.93,98.95,99.99,101.05,102.13,103.23,104.36,105.51,106.69,107.90,109.14,110.40,111.70,113.03,114.39,115.79,117.23,118.71,120.21,121.78,123.40,125.06,126.78,128.56,130.41,132.32,132.32,136.36,138.50,140.73,143.07,145.51,148.05,150.74,153.58,156.58,159.76,163.15,166.77,170.66,174.86,179.43,184.44,189.97,196.16,203.17,211.18,220.74,232.45,247.54,268.81,305.17,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
LDV,TOU,flat,2045,new,92.67,93.37,94.07,94.79,95.51,96.25,96.99,97.75,98.52,99.30,100.10,100.91,101.74,102.58,103.44,104.30,105.20,106.10,107.01,107.96,108.91,109.90,110.89,111.92,112.96,114.03,115.12,116.23,116.23,118.54,119.75,120.98,122.25,123.55,124.89,126.26,127.67,129.14,130.64,132.21,133.81,135.48,137.20,138.98,140.85,142.78,144.81,146.91,149.14,151.44,153.89,156.44,159.14,162.03,165.08,168.38,168.38,171.87,179.81,184.36,189.33,194.89,201.27,208.54,217.26,227.78,241.54,260.68,293.90,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
LDV,TOU,flat,2050,new,90.52,91.05,91.60,92.14,92.70,93.26,93.83,94.40,95.00,95.58,96.19,96.80,97.42,98.05,98.69,99.34,100.00,100.67,101.35,102.04,102.75,103.46,104.20,104.93,105.69,106.45,107.24,108.03,108.03,109.68,110.53,111.39,112.28,113.17,114.10,115.03,116.00,116.98,118.00,119.04,120.09,121.19,122.30,123.45,124.62,125.85,127.09,128.39,129.71,131.09,132.50,133.98,135.49,137.09,138.72,140.44,140.44,142.21,146.02,148.08,150.21,152.49,154.87,157.43,160.11,163.02,166.10,169.48,173.09,177.12,181.49,186.47,192.01,198.52,206.09,215.51,227.45,244.54,273.25,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
LDV,TOU,high,2025,new,64.22,68.57,72.96,77.40,81.88,86.41,90.99,95.62,100.30,105.03,109.82,114.66,119.55,124.50,129.51,134.58,139.71,144.90,150.15,155.47,160.86,166.31,171.84,177.43,183.11,188.85,194.68,200.59,200.59,212.65,218.81,225.06,231.40,237.84,244.38,251.02,257.76,264.61,271.58,278.65,285.85,293.17,300.62,308.19,315.91,323.76,331.77,339.92,348.24,356.89,365.54,374.37,383.39,392.60,402.01,411.64,411.64,421.49,441.89,452.46,463.31,474.43,485.86,497.59,509.66,522.07,534.86,548.04,561.64,575.68,590.20,605.23,620.81,636.98,653.77,671.26,689.49,708.53,728.45,749.35,771.32,794.48,818.96,844.93,872.57,902.12,933.86,968.15,1005.41,1046.24,1091.37,1141.81,1199.01,1265.03,1343.12,1438.70,1561.92,1735.59,2032.47
LDV,TOU,high,2030,new,50.50,51.01,51.52,52.05,52.57,53.11,53.65,54.19,54.74,55.30,55.86,56.43,57.01,57.59,58.18,58.77,59.38,59.99,60.61,61.23,61.87,62.51,63.16,63.82,64.48,65.16,65.84,66.54,66.54,67.96,68.68,69.42,70.17,70.92,71.69,72.47,73.27,74.07,74.89,75.72,76.57,77.43,78.31,79.20,80.11,81.03,81.97,82.93,83.91,84.93,85.95,86.98,88.05,89.13,90.24,91.37,91.37,92.53,94.93,96.17,97.45,98.76,100.10,101.48,102.90,104.36,105.87,107.42,109.02,110.67,112.38,114.15,115.98,117.88,119.86,121.91,124.06,126.30,128.64,131.10,133.68,136.41,139.29,142.34,145.60,149.07,152.81,156.84,161.23,166.03,171.34,177.27,184.00,191.77,200.96,212.20,226.70,247.13,282.06
LDV,TOU,high,2035,new,40.50,41.01,41.52,42.05,42.57,43.11,43.65,44.19,44.74,45.30,45.86,46.43,47.01,47.59,48.18,48.77,49.38,49.99,50.61,51.23,51.87,52.51,53.16,53.82,54.48,55.16,55.84,56.54,56.54,57.96,58.68,59.42,60.17,60.92,61.69,62.47,63.27,64.07,64.89,65.72,66.57,67.43,68.31,69.20,70.11,71.03,71.97,72.93,73.91,74.93,75.95,76.98,78.05,79.13,80.24,81.37,81.37,82.53,84.93,86.17,87.45,88.76,90.10,91.48,92.90,94.36,95.87,97.42,99.02,100.67,102.38,104.15,105.98,107.88,109.86,111.91,114.06,116.30,118.64,121.10,123.68,126.41,129.29,132.34,135.60,139.07,142.81,146.84,151.23,156.03,161.34,167.27,174.00,181.77,190.96,202.20,216.70,237.13,272.06
LDV,TOU,high,2040,new,35.50,36.01,36.52,37.05,37.57,38.11,38.65,39.19,39.74,40.30,40.86,41.43,42.01,42.59,43.18,43.77,44.38,44.99,45.61,46.23,46.87,47.51,48.16,48.82,49.48,50.16,50.84,51.54,51.54,52.96,53.68,54.42,55.17,55.92,56.69,57.47,58.27,59.07,59.89,60.72,61.57,62.43,63.31,64.20,65.11,66.03,66.97,67.93,68.91,69.93,70.95,71.98,73.05,74.13,75.24,76.37,76.37,77.53,79.93,81.17,82.45,83.76,85.10,86.48,87.90,89.36,90.87,92.42,94.02,95.67,97.38,99.15,100.98,102.88,104.86,106.91,109.06,111.30,113.64,116.10,118.68,121.41,124.29,127.34,130.60,134.07,137.81,141.84,146.23,151.03,156.34,162.27,169.00,176.77,185.96,197.20,211.70,232.13,267.06
LDV,TOU,high,2045,new,30.50,31.01,31.52,32.05,32.57,33.11,33.65,34.19,34.74,35.30,35.86,36.43,37.01,37.59,38.18,38.77,39.38,39.99,40.61,41.23,41.87,42.51,43.16,43.82,44.48,45.16,45.84,46.54,46.54,47.96,48.68,49.42,50.17,50.92,51.69,52.47,53.27,54.07,54.89,55.72,56.57,57.43,58.31,59.20,60.11,61.03,61.97,62.93,63.91,64.93,65.95,66.98,68.05,69.13,70.24,71.37,71.37,72.53,74.93,76.17,77.45,78.76,80.10,81.48,82.90,84.36,85.87,87.42,89.02,90.67,92.38,94.15,95.98,97.88,99.86,101.91,104.06,106.30,108.64,111.10,113.68,116.41,119.29,122.34,125.60,129.07,132.81,136.84,141.23,146.03,151.34,157.27,164.00,171.77,180.96,192.20,206.70,227.13,262.06
LDV,TOU,high,2050,new,30.05,30.10,30.15,30.20,30.26,30.31,30.36,30.42,30.47,30.53,30.59,30.64,30.70,30.76,30.82,30.88,30.94,31.00,31.06,31.12,31.19,31.25,31.32,31.38,31.45,31.52,31.58,31.65,31.65,31.80,31.87,31.94,32.02,32.09,32.17,32.25,32.33,32.41,32.49,32.57,32.66,32.74,32.83,32.92,33.01,33.10,33.20,33.29,33.39,33.49,33.59,33.70,33.80,33.91,34.02,34.14,34.14,34.25,34.49,34.62,34.74,34.88,35.01,35.15,35.29,35.44,35.59,35.74,35.90,36.07,36.24,36.41,36.60,36.79,36.99,37.19,37.41,37.63,37.86,38.11,38.37,38.64,38.93,39.23,39.56,39.91,40.28,40.68,41.12,41.60,42.13,42.73,43.40,44.18,45.10,46.22,47.67,49.71,53.21
LDV,TOU,low,2025,new,189.99,202.88,221.06,252.13,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
LDV,TOU,low,2030,new,179.99,192.88,211.06,242.13,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
LDV,TOU,low,2035,new,169.99,182.88,201.06,232.13,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
LDV,TOU,low,2040,new,159.99,172.88,191.06,222.13,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
LDV,TOU,low,2045,new,154.99,167.88,186.06,217.13,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
LDV,TOU,low,2050,new,149.99,162.88,181.06,212.13,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
LDV,TOU,mid,2025,new,114.99,120.58,126.91,134.23,142.89,153.48,167.14,186.38,219.27,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
LDV,TOU,mid,2030,new,107.44,109.99,112.65,115.44,118.37,121.44,124.68,128.11,131.74,135.61,139.75,144.19,149.01,154.23,159.95,166.26,173.33,181.33,190.58,201.51,214.89,232.14,256.46,298.02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
LDV,TOU,mid,2035,new,101.61,103.28,104.99,106.74,108.55,110.41,112.32,114.30,116.33,118.43,120.61,122.86,125.19,127.61,130.12,132.74,135.47,138.32,141.30,144.45,147.74,151.21,154.88,158.77,162.90,167.33,172.08,177.22,177.22,188.91,195.67,203.22,211.78,221.67,233.36,247.67,266.12,292.13,336.58,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
LDV,TOU,mid,2040,new,95.95,96.93,97.93,98.95,99.99,101.05,102.13,103.23,104.36,105.51,106.69,107.90,109.14,110.40,111.70,113.03,114.39,115.79,117.23,118.71,120.21,121.78,123.40,125.06,126.78,128.56,130.41,132.32,132.32,136.36,138.50,140.73,143.07,145.51,148.05,150.74,153.58,156.58,159.76,163.15,166.77,170.66,174.86,179.43,184.44,189.97,196.16,203.17,211.18,220.74,232.45,247.54,268.81,305.17,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
LDV,TOU,mid,2045,new,92.67,93.37,94.07,94.79,95.51,96.25,96.99,97.75,98.52,99.30,100.10,100.91,101.74,102.58,103.44,104.30,105.20,106.10,107.01,107.96,108.91,109.90,110.89,111.92,112.96,114.03,115.12,116.23,116.23,118.54,119.75,120.98,122.25,123.55,124.89,126.26,127.67,129.14,130.64,132.21,133.81,135.48,137.20,138.98,140.85,142.78,144.81,146.91,149.14,151.44,153.89,156.44,159.14,162.03,165.08,168.38,168.38,171.87,179.81,184.36,189.33,194.89,201.27,208.54,217.26,227.78,241.54,260.68,293.90,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
LDV,TOU,mid,2050,new,90.52,91.05,91.60,92.14,92.70,93.26,93.83,94.40,95.00,95.58,96.19,96.80,97.42,98.05,98.69,99.34,100.00,100.67,101.35,102.04,102.75,103.46,104.20,104.93,105.69,106.45,107.24,108.03,108.03,109.68,110.53,111.39,112.28,113.17,114.10,115.03,116.00,116.98,118.00,119.04,120.09,121.19,122.30,123.45,124.62,125.85,127.09,128.39,129.71,131.09,132.50,133.98,135.49,137.09,138.72,140.44,140.44,142.21,146.02,148.08,150.21,152.49,154.87,157.43,160.11,163.02,166.10,169.48,173.09,177.12,181.49,186.47,192.01,198.52,206.09,215.51,227.45,244.54,273.25,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
LDV,DLC,flat,2025,recurring,71.72,73.52,75.32,77.16,79.05,80.95,82.88,84.88,86.89,88.93,91.05,93.17,95.34,97.59,99.85,102.15,104.55,106.96,109.43,111.99,114.57,117.22,119.98,122.77,125.63,128.62,131.64,134.75,134.75,141.30,144.76,148.28,151.92,155.74,159.64,163.69,167.97,172.35,176.91,181.76,186.75,191.99,197.57,203.38,209.51,216.12,223.04,230.44,238.52,247.11,256.44,266.83,278.14,290.77,305.32,321.87,321.87,341.43,396.63,440.09,515.68,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
LDV,DLC,flat,2030,recurring,66.17,67.37,68.60,69.83,71.11,72.40,73.70,75.05,76.40,77.79,79.21,80.64,82.12,83.61,85.15,86.73,88.31,89.96,91.62,93.34,95.11,96.89,98.74,100.62,102.57,104.58,106.61,108.73,108.73,113.14,115.47,117.84,120.32,122.85,125.52,128.24,131.11,134.10,137.17,140.43,143.79,147.36,151.11,155.02,159.20,163.58,168.30,173.36,178.71,184.57,190.85,197.83,205.54,214.05,223.82,234.95,234.95,248.29,285.42,315.11,365.08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
LDV,DLC,flat,2035,recurring,60.83,61.67,62.54,63.42,64.30,65.21,66.13,67.08,68.04,69.01,70.01,71.03,72.06,73.12,74.20,75.31,76.44,77.58,78.77,79.98,81.21,82.48,83.77,85.11,86.48,87.88,89.33,90.82,90.82,93.93,95.57,97.24,98.98,100.77,102.65,104.59,106.59,108.69,110.89,113.15,115.55,118.03,120.68,123.46,126.37,129.50,132.83,136.34,140.16,144.23,148.72,153.63,158.99,165.07,171.95,179.80,179.80,189.20,215.37,236.29,271.52,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
LDV,DLC,flat,2040,recurring,55.58,56.18,56.79,57.41,58.04,58.68,59.34,60.00,60.67,61.36,62.07,62.79,63.52,64.26,65.03,65.81,66.60,67.42,68.26,69.11,69.98,70.87,71.80,72.73,73.70,74.69,75.72,76.76,76.76,78.95,80.12,81.30,82.53,83.79,85.11,86.49,87.90,89.38,90.92,92.54,94.22,95.99,97.84,99.82,101.88,104.07,106.40,108.93,111.60,114.50,117.64,121.13,124.93,129.19,134.01,139.65,139.65,146.24,164.69,179.54,204.65,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
LDV,DLC,flat,2045,recurring,52.39,52.79,53.19,53.60,54.02,54.45,54.88,55.33,55.78,56.23,56.71,57.19,57.67,58.17,58.68,59.20,59.73,60.27,60.82,61.39,61.97,62.57,63.18,63.80,64.44,65.10,65.78,66.48,66.48,67.94,68.72,69.51,70.33,71.17,72.05,72.96,73.90,74.89,75.91,76.99,78.11,79.28,80.52,81.82,83.20,84.66,86.22,87.88,89.67,91.59,93.69,96.02,98.56,101.40,104.62,108.34,108.34,112.74,125.06,134.84,151.55,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
LDV,DLC,flat,2050,recurring,50.13,50.25,50.38,50.52,50.65,50.79,50.93,51.07,51.22,51.37,51.52,51.67,51.83,51.99,52.15,52.32,52.49,52.67,52.85,53.03,53.21,53.41,53.60,53.81,54.01,54.23,54.45,54.67,54.67,55.14,55.39,55.64,55.91,56.18,56.46,56.76,57.06,57.38,57.71,58.05,58.42,58.80,59.19,59.62,60.06,60.53,61.03,61.57,62.14,62.77,63.45,64.18,65.01,65.93,66.96,68.16,68.16,69.58,73.55,76.72,82.06,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
LDV,DLC,high,2025,recurring,70.75,71.51,72.30,73.09,73.89,74.70,75.52,76.36,77.21,78.06,78.93,79.82,80.71,81.62,82.55,83.48,84.44,85.39,86.38,87.39,88.39,89.43,90.49,91.55,92.65,93.77,94.88,96.04,96.04,98.41,99.64,100.87,102.15,103.46,104.78,106.15,107.55,108.95,110.42,111.92,113.44,115.02,116.61,118.28,120.00,121.73,123.55,125.42,127.32,129.31,131.38,133.48,135.69,137.94,140.33,142.82,142.82,145.36,150.90,153.82,156.94,160.24,163.65,167.34,171.20,175.40,179.91,184.69,189.99,195.80,202.09,209.27,217.41,226.62,237.72,251.04,268.54,293.26,334.59,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
LDV,DLC,high,2030,recurring,59.50,60.03,60.55,61.09,61.62,62.17,62.73,63.29,63.85,64.44,65.02,65.62,66.22,66.83,67.46,68.09,68.74,69.39,70.05,70.73,71.41,72.11,72.82,73.53,74.28,75.02,75.78,76.56,76.56,78.16,78.98,79.82,80.69,81.56,82.46,83.37,84.30,85.27,86.25,87.27,88.29,89.35,90.44,91.56,92.70,93.89,95.10,96.37,97.65,98.98,100.38,101.80,103.30,104.83,106.42,108.10,108.10,109.82,113.54,115.52,117.63,119.82,122.14,124.64,127.25,130.09,133.10,136.34,139.92,143.79,148.13,152.90,158.31,164.66,172.05,181.09,192.93,209.35,237.97,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
LDV,DLC,high,2035,recurring,48.27,48.54,48.82,49.11,49.39,49.68,49.97,50.28,50.58,50.88,51.20,51.51,51.83,52.16,52.49,52.82,53.17,53.51,53.86,54.22,54.58,54.95,55.33,55.71,56.10,56.50,56.90,57.32,57.32,58.17,58.61,59.05,59.51,59.97,60.44,60.93,61.43,61.94,62.46,63.00,63.54,64.11,64.68,65.28,65.89,66.51,67.16,67.83,68.51,69.22,69.96,70.71,71.50,72.31,73.17,74.05,74.05,74.97,76.95,77.99,79.11,80.29,81.51,82.83,84.21,85.71,87.33,89.04,90.93,93.01,95.27,97.83,100.74,104.04,108.01,112.78,119.04,127.87,142.70,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
